Source,Indicator,Year,Month,State,Value,Unit
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jun,Ladakh,471950,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,India,25937896,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Jammu and Kashmir,516871,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Himachal Pradesh,699557,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Punjab,567115,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Chandigarh,596182,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Uttarakhand,689222,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Haryana,752787,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Delhi,398508,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Rajasthan,406240,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Uttar Pradesh,466849,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Bihar,389729,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Sikkim,715024,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Arunachal Pradesh,785812,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Nagaland,492443,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Manipur,764863,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Mizoram,827101,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Tripura,494153,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Meghalaya,521040,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Assam,757548,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,West Bengal,355497,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Jharkhand,527798,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Odisha,388814,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Chhattisgarh,321246,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Madhya Pradesh,440097,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Gujarat,425535,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Dadra and Nagar Haveli and Daman and Diu,531568,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Maharashtra,419601,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Andhra Pradesh,863245,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Karnataka,634556,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Goa,410336,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Lakshadweep,380858,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Kerala,715921,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Tamil Nadu,485933,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Puducherry,553364,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Andaman and Nicobar Islands,409963,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Telangana,573227,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Jul,Ladakh,462932,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,India,26196958,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Jammu and Kashmir,543195,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Himachal Pradesh,718659,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Punjab,582186,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Chandigarh,585210,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Uttarakhand,714396,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Haryana,764076,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Delhi,407386,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Rajasthan,436515,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Uttar Pradesh,445613,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Bihar,415397,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Sikkim,710201,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Arunachal Pradesh,803505,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Nagaland,530795,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Manipur,760062,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Mizoram,843693,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Tripura,463093,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Meghalaya,487739,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Assam,738082,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,West Bengal,364394,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Jharkhand,561972,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Odisha,381644,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Chhattisgarh,326499,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Madhya Pradesh,452849,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Gujarat,449535,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Dadra and Nagar Haveli and Daman and Diu,555674,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Maharashtra,439878,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Andhra Pradesh,808777,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Karnataka,597720,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Goa,395850,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Lakshadweep,375848,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Kerala,747115,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Tamil Nadu,466709,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Puducherry,545631,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Andaman and Nicobar Islands,415179,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Telangana,571259,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Aug,Ladakh,482614,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,India,28034658,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Jammu and Kashmir,521773,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Himachal Pradesh,710422,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Punjab,558878,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Chandigarh,607305,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Uttarakhand,710625,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Haryana,741565,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Delhi,393553,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Rajasthan,415686,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Uttar Pradesh,467048,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Bihar,385507,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Sikkim,742275,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Arunachal Pradesh,791380,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Nagaland,508923,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Manipur,784978,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Mizoram,799901,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Tripura,513540,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Meghalaya,534122,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Assam,752204,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,West Bengal,369186,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Jharkhand,578051,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Odisha,362080,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Chhattisgarh,330252,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Madhya Pradesh,450487,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Gujarat,436898,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Dadra and Nagar Haveli and Daman and Diu,556639,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Maharashtra,436442,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Andhra Pradesh,806547,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Karnataka,595732,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Goa,415072,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Lakshadweep,376432,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Kerala,732026,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Tamil Nadu,502851,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Puducherry,549091,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Andaman and Nicobar Islands,408455,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Telangana,561036,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Sep,Ladakh,480745,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,India,27228205,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Jammu and Kashmir,513969,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Himachal Pradesh,722684,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Punjab,561606,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Chandigarh,590627,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Uttarakhand,664687,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Haryana,751056,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Delhi,384438,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Rajasthan,424810,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Uttar Pradesh,461296,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Bihar,418022,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Sikkim,779239,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Arunachal Pradesh,774412,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Nagaland,520063,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Manipur,782527,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Mizoram,863234,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Tripura,479095,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Meghalaya,494754,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Assam,747734,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,West Bengal,362769,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Jharkhand,583047,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Odisha,389088,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Chhattisgarh,329475,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Madhya Pradesh,466224,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Gujarat,459282,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Dadra and Nagar Haveli and Daman and Diu,543598,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Maharashtra,455425,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Andhra Pradesh,838437,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Karnataka,635896,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Goa,399514,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Lakshadweep,379510,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Kerala,751797,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Tamil Nadu,499897,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Puducherry,555755,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Andaman and Nicobar Islands,443995,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Telangana,566187,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Oct,Ladakh,487240,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,India,28424084,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Jammu and Kashmir,546226,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Himachal Pradesh,691036,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Punjab,556852,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Chandigarh,634357,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Uttarakhand,722235,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Haryana,783341,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Delhi,421473,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Rajasthan,443030,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Uttar Pradesh,471862,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Bihar,384930,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Sikkim,724935,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Arunachal Pradesh,823615,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Nagaland,524678,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Manipur,809677,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Mizoram,875153,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Tripura,471471,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Meghalaya,530603,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Assam,730378,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,West Bengal,362689,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Jharkhand,540090,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Odisha,367257,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Chhattisgarh,337192,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Madhya Pradesh,431853,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Gujarat,453188,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Dadra and Nagar Haveli and Daman and Diu,537863,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Maharashtra,441995,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Andhra Pradesh,881918,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Karnataka,617356,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Goa,413015,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Lakshadweep,392996,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Kerala,696662,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Tamil Nadu,514595,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Puducherry,514484,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Andaman and Nicobar Islands,406797,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Telangana,560855,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Nov,Ladakh,461361,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,India,27444944,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Jammu and Kashmir,535864,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Himachal Pradesh,689653,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Punjab,546492,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Chandigarh,638811,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Uttarakhand,673831,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Haryana,721961,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Delhi,394938,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Rajasthan,413214,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Uttar Pradesh,456217,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Bihar,412175,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Sikkim,739574,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Arunachal Pradesh,798913,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Nagaland,531803,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Manipur,786433,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Mizoram,849430,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Tripura,498753,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Meghalaya,514339,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Assam,784689,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,West Bengal,339599,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Jharkhand,572531,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Odisha,385255,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Chhattisgarh,343633,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Madhya Pradesh,470176,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Gujarat,458229,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Dadra and Nagar Haveli and Daman and Diu,559738,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Maharashtra,450575,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Andhra Pradesh,867067,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Karnataka,649812,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Goa,388306,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Lakshadweep,372330,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Kerala,731553,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Tamil Nadu,480483,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Puducherry,523378,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Andaman and Nicobar Islands,417275,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Telangana,580095,Number
ESIC,Net number of ESIC beneficiaries (Persons),2023,Dec,Ladakh,491327,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,India,29138303,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Jammu and Kashmir,563703,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Himachal Pradesh,709170,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Punjab,580108,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Chandigarh,629778,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Uttarakhand,726672,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Haryana,791108,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Delhi,405200,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Rajasthan,435127,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Uttar Pradesh,463782,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Bihar,403417,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Sikkim,773247,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Arunachal Pradesh,880441,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Nagaland,546506,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Manipur,778732,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Mizoram,853438,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Tripura,508559,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Meghalaya,532139,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Assam,750524,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,West Bengal,367257,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Jharkhand,556092,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Odisha,371761,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Chhattisgarh,350190,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Madhya Pradesh,448515,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Gujarat,482442,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Dadra and Nagar Haveli and Daman and Diu,563602,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Maharashtra,450847,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Andhra Pradesh,901293,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Karnataka,652524,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Goa,401607,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Lakshadweep,385831,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Kerala,784472,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Tamil Nadu,495476,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Puducherry,555443,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Andaman and Nicobar Islands,442971,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Telangana,604516,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Jan,Ladakh,502902,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,India,29988570,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Jammu and Kashmir,538956,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Himachal Pradesh,704417,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Punjab,570736,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Chandigarh,652973,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Uttarakhand,738032,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Haryana,785755,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Delhi,401967,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Rajasthan,434431,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Uttar Pradesh,506862,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Bihar,400061,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Sikkim,769095,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Arunachal Pradesh,823893,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Nagaland,532708,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Manipur,838937,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Mizoram,862097,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Tripura,524595,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Meghalaya,539662,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Assam,746494,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,West Bengal,380991,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Jharkhand,584263,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Odisha,380578,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Chhattisgarh,338148,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Madhya Pradesh,471123,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Gujarat,475666,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Dadra and Nagar Haveli and Daman and Diu,575711,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Maharashtra,470741,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Andhra Pradesh,859795,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Karnataka,644001,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Goa,413003,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Lakshadweep,392543,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Kerala,724541,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Tamil Nadu,487964,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Puducherry,553105,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Andaman and Nicobar Islands,451946,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Telangana,597555,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Feb,Ladakh,477416,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,India,29857637,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Jammu and Kashmir,547861,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Himachal Pradesh,747159,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Punjab,590574,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Chandigarh,647961,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Uttarakhand,756154,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Haryana,755717,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Delhi,419942,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Rajasthan,444170,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Uttar Pradesh,487451,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Bihar,417522,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Sikkim,788985,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Arunachal Pradesh,887550,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Nagaland,517713,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Manipur,778789,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Mizoram,835289,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Tripura,530642,Number
ESIC,Net number of ESIC beneficiaries (Persons),2024,Mar,Meghalaya,525913,Number
