Source,Indicator,Year,Month,State,Value,Unit
EPFO,Net number of subscribers,2022,Nov,Punjab,253705,Number
EPFO,Net number of subscribers,2022,Nov,Chandigarh,264504,Number
EPFO,Net number of subscribers,2022,Nov,Uttarakhand,316679,Number
EPFO,Net number of subscribers,2022,Nov,Haryana,343108,Number
EPFO,Net number of subscribers,2022,Nov,Delhi,190028,Number
EPFO,Net number of subscribers,2022,Nov,Rajasthan,200265,Number
EPFO,Net number of subscribers,2022,Nov,Uttar Pradesh,212640,Number
EPFO,Net number of subscribers,2022,Nov,Bihar,183311,Number
EPFO,Net number of subscribers,2022,Nov,Sikkim,332615,Number
EPFO,Net number of subscribers,2022,Nov,Arunachal Pradesh,369412,Number
EPFO,Net number of subscribers,2022,Nov,Nagaland,241934,Number
EPFO,Net number of subscribers,2022,Nov,Manipur,359185,Number
EPFO,Net number of subscribers,2022,Nov,Mizoram,389866,Number
EPFO,Net number of subscribers,2022,Nov,Tripura,228150,Number
EPFO,Net number of subscribers,2022,Nov,Meghalaya,236167,Number
EPFO,Net number of subscribers,2022,Nov,Assam,323929,Number
EPFO,Net number of subscribers,2022,Nov,West Bengal,163872,Number
EPFO,Net number of subscribers,2022,Nov,Jharkhand,259105,Number
EPFO,Net number of subscribers,2022,Nov,Odisha,178733,Number
EPFO,Net number of subscribers,2022,Nov,Chhattisgarh,156467,Number
EPFO,Net number of subscribers,2022,Nov,Madhya Pradesh,205740,Number
EPFO,Net number of subscribers,2022,Nov,Gujarat,196657,Number
EPFO,Net number of subscribers,2022,Nov,Dadra and Nagar Haveli and Daman and Diu,236460,Number
EPFO,Net number of subscribers,2022,Nov,Maharashtra,201967,Number
EPFO,Net number of subscribers,2022,Nov,Andhra Pradesh,372196,Number
EPFO,Net number of subscribers,2022,Nov,Karnataka,290426,Number
EPFO,Net number of subscribers,2022,Nov,Goa,190612,Number
EPFO,Net number of subscribers,2022,Nov,Lakshadweep,171211,Number
EPFO,Net number of subscribers,2022,Nov,Kerala,328544,Number
EPFO,Net number of subscribers,2022,Nov,Tamil Nadu,219907,Number
EPFO,Net number of subscribers,2022,Nov,Puducherry,249728,Number
EPFO,Net number of subscribers,2022,Nov,Andaman and Nicobar Islands,197808,Number
EPFO,Net number of subscribers,2022,Nov,Telangana,246499,Number
EPFO,Net number of subscribers,2022,Nov,Ladakh,217423,Number
EPFO,Net number of subscribers,2022,Dec,India,10068654,Number
EPFO,Net number of subscribers,2022,Dec,Jammu and Kashmir,253937,Number
EPFO,Net number of subscribers,2022,Dec,Himachal Pradesh,327596,Number
EPFO,Net number of subscribers,2022,Dec,Punjab,249755,Number
EPFO,Net number of subscribers,2022,Dec,Chandigarh,281197,Number
EPFO,Net number of subscribers,2022,Dec,Uttarakhand,307805,Number
EPFO,Net number of subscribers,2022,Dec,Haryana,337410,Number
EPFO,Net number of subscribers,2022,Dec,Delhi,180314,Number
EPFO,Net number of subscribers,2022,Dec,Rajasthan,189300,Number
EPFO,Net number of subscribers,2022,Dec,Uttar Pradesh,219755,Number
EPFO,Net number of subscribers,2022,Dec,Bihar,185388,Number
EPFO,Net number of subscribers,2022,Dec,Sikkim,334332,Number
EPFO,Net number of subscribers,2022,Dec,Arunachal Pradesh,380861,Number
EPFO,Net number of subscribers,2022,Dec,Nagaland,231595,Number
EPFO,Net number of subscribers,2022,Dec,Manipur,363043,Number
EPFO,Net number of subscribers,2022,Dec,Mizoram,394673,Number
EPFO,Net number of subscribers,2022,Dec,Tripura,226503,Number
EPFO,Net number of subscribers,2022,Dec,Meghalaya,245424,Number
EPFO,Net number of subscribers,2022,Dec,Assam,339571,Number
EPFO,Net number of subscribers,2022,Dec,West Bengal,168986,Number
EPFO,Net number of subscribers,2022,Dec,Jharkhand,247174,Number
EPFO,Net number of subscribers,2022,Dec,Odisha,169161,Number
EPFO,Net number of subscribers,2022,Dec,Chhattisgarh,156053,Number
EPFO,Net number of subscribers,2022,Dec,Madhya Pradesh,205768,Number
EPFO,Net number of subscribers,2022,Dec,Gujarat,203358,Number
EPFO,Net number of subscribers,2022,Dec,Dadra and Nagar Haveli and Daman and Diu,249608,Number
EPFO,Net number of subscribers,2022,Dec,Maharashtra,198860,Number
EPFO,Net number of subscribers,2022,Dec,Andhra Pradesh,376774,Number
EPFO,Net number of subscribers,2022,Dec,Karnataka,278984,Number
EPFO,Net number of subscribers,2022,Dec,Goa,189612,Number
EPFO,Net number of subscribers,2022,Dec,Lakshadweep,168029,Number
EPFO,Net number of subscribers,2022,Dec,Kerala,320380,Number
EPFO,Net number of subscribers,2022,Dec,Tamil Nadu,228999,Number
EPFO,Net number of subscribers,2022,Dec,Puducherry,252982,Number
EPFO,Net number of subscribers,2022,Dec,Andaman and Nicobar Islands,190390,Number
EPFO,Net number of subscribers,2022,Dec,Telangana,258461,Number
EPFO,Net number of subscribers,2022,Dec,Ladakh,207142,Number
EPFO,Net number of subscribers,2023,Jan,India,10577739,Number
EPFO,Net number of subscribers,2023,Jan,Jammu and Kashmir,259190,Number
EPFO,Net number of subscribers,2023,Jan,Himachal Pradesh,338589,Number
EPFO,Net number of subscribers,2023,Jan,Punjab,271261,Number
EPFO,Net number of subscribers,2023,Jan,Chandigarh,291375,Number
EPFO,Net number of subscribers,2023,Jan,Uttarakhand,338390,Number
EPFO,Net number of subscribers,2023,Jan,Haryana,352945,Number
EPFO,Net number of subscribers,2023,Jan,Delhi,194217,Number
EPFO,Net number of subscribers,2023,Jan,Rajasthan,195629,Number
EPFO,Net number of subscribers,2023,Jan,Uttar Pradesh,216705,Number
EPFO,Net number of subscribers,2023,Jan,Bihar,192697,Number
EPFO,Net number of subscribers,2023,Jan,Sikkim,342692,Number
EPFO,Net number of subscribers,2023,Jan,Arunachal Pradesh,367150,Number
EPFO,Net number of subscribers,2023,Jan,Nagaland,234541,Number
EPFO,Net number of subscribers,2023,Jan,Manipur,350721,Number
EPFO,Net number of subscribers,2023,Jan,Mizoram,376103,Number
EPFO,Net number of subscribers,2023,Jan,Tripura,235697,Number
EPFO,Net number of subscribers,2023,Jan,Meghalaya,248938,Number
EPFO,Net number of subscribers,2023,Jan,Assam,335656,Number
EPFO,Net number of subscribers,2023,Jan,West Bengal,162091,Number
EPFO,Net number of subscribers,2023,Jan,Jharkhand,270715,Number
EPFO,Net number of subscribers,2023,Jan,Odisha,174768,Number
EPFO,Net number of subscribers,2023,Jan,Chhattisgarh,154247,Number
EPFO,Net number of subscribers,2023,Jan,Madhya Pradesh,206544,Number
EPFO,Net number of subscribers,2023,Jan,Gujarat,213299,Number
EPFO,Net number of subscribers,2023,Jan,Dadra and Nagar Haveli and Daman and Diu,257498,Number
EPFO,Net number of subscribers,2023,Jan,Maharashtra,202413,Number
EPFO,Net number of subscribers,2023,Jan,Andhra Pradesh,400106,Number
EPFO,Net number of subscribers,2023,Jan,Karnataka,293307,Number
EPFO,Net number of subscribers,2023,Jan,Goa,194488,Number
EPFO,Net number of subscribers,2023,Jan,Lakshadweep,175336,Number
EPFO,Net number of subscribers,2023,Jan,Kerala,347248,Number
EPFO,Net number of subscribers,2023,Jan,Tamil Nadu,225745,Number
EPFO,Net number of subscribers,2023,Jan,Puducherry,250472,Number
EPFO,Net number of subscribers,2023,Jan,Andaman and Nicobar Islands,205597,Number
EPFO,Net number of subscribers,2023,Jan,Telangana,268039,Number
EPFO,Net number of subscribers,2023,Jan,Ladakh,217724,Number
EPFO,Net number of subscribers,2023,Feb,India,10254021,Number
EPFO,Net number of subscribers,2023,Feb,Jammu and Kashmir,250252,Number
EPFO,Net number of subscribers,2023,Feb,Himachal Pradesh,323958,Number
EPFO,Net number of subscribers,2023,Feb,Punjab,260503,Number
EPFO,Net number of subscribers,2023,Feb,Chandigarh,293330,Number
EPFO,Net number of subscribers,2023,Feb,Uttarakhand,328602,Number
EPFO,Net number of subscribers,2023,Feb,Haryana,361493,Number
EPFO,Net number of subscribers,2023,Feb,Delhi,196571,Number
EPFO,Net number of subscribers,2023,Feb,Rajasthan,200861,Number
EPFO,Net number of subscribers,2023,Feb,Uttar Pradesh,222645,Number
EPFO,Net number of subscribers,2023,Feb,Bihar,194216,Number
EPFO,Net number of subscribers,2023,Feb,Sikkim,359405,Number
EPFO,Net number of subscribers,2023,Feb,Arunachal Pradesh,367234,Number
EPFO,Net number of subscribers,2023,Feb,Nagaland,241331,Number
EPFO,Net number of subscribers,2023,Feb,Manipur,371488,Number
EPFO,Net number of subscribers,2023,Feb,Mizoram,397254,Number
EPFO,Net number of subscribers,2023,Feb,Tripura,239183,Number
EPFO,Net number of subscribers,2023,Feb,Meghalaya,243718,Number
EPFO,Net number of subscribers,2023,Feb,Assam,340134,Number
EPFO,Net number of subscribers,2023,Feb,West Bengal,175596,Number
EPFO,Net number of subscribers,2023,Feb,Jharkhand,261599,Number
EPFO,Net number of subscribers,2023,Feb,Odisha,174093,Number
EPFO,Net number of subscribers,2023,Feb,Chhattisgarh,155824,Number
EPFO,Net number of subscribers,2023,Feb,Madhya Pradesh,210994,Number
EPFO,Net number of subscribers,2023,Feb,Gujarat,216655,Number
EPFO,Net number of subscribers,2023,Feb,Dadra and Nagar Haveli and Daman and Diu,254274,Number
EPFO,Net number of subscribers,2023,Feb,Maharashtra,212285,Number
EPFO,Net number of subscribers,2023,Feb,Andhra Pradesh,392829,Number
EPFO,Net number of subscribers,2023,Feb,Karnataka,287776,Number
EPFO,Net number of subscribers,2023,Feb,Goa,197801,Number
EPFO,Net number of subscribers,2023,Feb,Lakshadweep,182253,Number
EPFO,Net number of subscribers,2023,Feb,Kerala,352215,Number
EPFO,Net number of subscribers,2023,Feb,Tamil Nadu,235026,Number
EPFO,Net number of subscribers,2023,Feb,Puducherry,250770,Number
EPFO,Net number of subscribers,2023,Feb,Andaman and Nicobar Islands,203067,Number
EPFO,Net number of subscribers,2023,Feb,Telangana,269246,Number
EPFO,Net number of subscribers,2023,Feb,Ladakh,222394,Number
EPFO,Net number of subscribers,2023,Mar,India,10652455,Number
EPFO,Net number of subscribers,2023,Mar,Jammu and Kashmir,265365,Number
EPFO,Net number of subscribers,2023,Mar,Himachal Pradesh,333256,Number
EPFO,Net number of subscribers,2023,Mar,Punjab,267566,Number
EPFO,Net number of subscribers,2023,Mar,Chandigarh,289819,Number
EPFO,Net number of subscribers,2023,Mar,Uttarakhand,329328,Number
EPFO,Net number of subscribers,2023,Mar,Haryana,365481,Number
EPFO,Net number of subscribers,2023,Mar,Delhi,195436,Number
EPFO,Net number of subscribers,2023,Mar,Rajasthan,195728,Number
EPFO,Net number of subscribers,2023,Mar,Uttar Pradesh,222390,Number
EPFO,Net number of subscribers,2023,Mar,Bihar,190196,Number
EPFO,Net number of subscribers,2023,Mar,Sikkim,356974,Number
EPFO,Net number of subscribers,2023,Mar,Arunachal Pradesh,397991,Number
EPFO,Net number of subscribers,2023,Mar,Nagaland,237356,Number
EPFO,Net number of subscribers,2023,Mar,Manipur,371550,Number
EPFO,Net number of subscribers,2023,Mar,Mizoram,391260,Number
EPFO,Net number of subscribers,2023,Mar,Tripura,236349,Number
EPFO,Net number of subscribers,2023,Mar,Meghalaya,241471,Number
EPFO,Net number of subscribers,2023,Mar,Assam,366056,Number
EPFO,Net number of subscribers,2023,Mar,West Bengal,167916,Number
EPFO,Net number of subscribers,2023,Mar,Jharkhand,272572,Number
EPFO,Net number of subscribers,2023,Mar,Odisha,185536,Number
EPFO,Net number of subscribers,2023,Mar,Chhattisgarh,159192,Number
EPFO,Net number of subscribers,2023,Mar,Madhya Pradesh,208558,Number
EPFO,Net number of subscribers,2023,Mar,Gujarat,219645,Number
EPFO,Net number of subscribers,2023,Mar,Dadra and Nagar Haveli and Daman and Diu,249081,Number
EPFO,Net number of subscribers,2023,Mar,Maharashtra,216438,Number
EPFO,Net number of subscribers,2023,Mar,Andhra Pradesh,401664,Number
EPFO,Net number of subscribers,2023,Mar,Karnataka,303018,Number
EPFO,Net number of subscribers,2023,Mar,Goa,185493,Number
EPFO,Net number of subscribers,2023,Mar,Lakshadweep,184724,Number
EPFO,Net number of subscribers,2023,Mar,Kerala,350059,Number
EPFO,Net number of subscribers,2023,Mar,Tamil Nadu,235713,Number
EPFO,Net number of subscribers,2023,Mar,Puducherry,250516,Number
EPFO,Net number of subscribers,2023,Mar,Andaman and Nicobar Islands,195905,Number
EPFO,Net number of subscribers,2023,Mar,Telangana,277134,Number
EPFO,Net number of subscribers,2023,Mar,Ladakh,228241,Number
EPFO,Net number of subscribers,2023,Apr,India,10556130,Number
EPFO,Net number of subscribers,2023,Apr,Jammu and Kashmir,257512,Number
EPFO,Net number of subscribers,2023,Apr,Himachal Pradesh,322808,Number
EPFO,Net number of subscribers,2023,Apr,Punjab,266184,Number
EPFO,Net number of subscribers,2023,Apr,Chandigarh,279867,Number
EPFO,Net number of subscribers,2023,Apr,Uttarakhand,346374,Number
EPFO,Net number of subscribers,2023,Apr,Haryana,362607,Number
EPFO,Net number of subscribers,2023,Apr,Delhi,187672,Number
EPFO,Net number of subscribers,2023,Apr,Rajasthan,207253,Number
EPFO,Net number of subscribers,2023,Apr,Uttar Pradesh,217753,Number
EPFO,Net number of subscribers,2023,Apr,Bihar,194588,Number
EPFO,Net number of subscribers,2023,Apr,Sikkim,357773,Number
EPFO,Net number of subscribers,2023,Apr,Arunachal Pradesh,382887,Number
EPFO,Net number of subscribers,2023,Apr,Nagaland,238928,Number
EPFO,Net number of subscribers,2023,Apr,Manipur,368530,Number
EPFO,Net number of subscribers,2023,Apr,Mizoram,385839,Number
EPFO,Net number of subscribers,2023,Apr,Tripura,229586,Number
EPFO,Net number of subscribers,2023,Apr,Meghalaya,240088,Number
EPFO,Net number of subscribers,2023,Apr,Assam,361642,Number
EPFO,Net number of subscribers,2023,Apr,West Bengal,171277,Number
EPFO,Net number of subscribers,2023,Apr,Jharkhand,265271,Number
EPFO,Net number of subscribers,2023,Apr,Odisha,185133,Number
EPFO,Net number of subscribers,2023,Apr,Chhattisgarh,166668,Number
EPFO,Net number of subscribers,2023,Apr,Madhya Pradesh,216052,Number
EPFO,Net number of subscribers,2023,Apr,Gujarat,215585,Number
EPFO,Net number of subscribers,2023,Apr,Dadra and Nagar Haveli and Daman and Diu,256165,Number
EPFO,Net number of subscribers,2023,Apr,Maharashtra,213713,Number
EPFO,Net number of subscribers,2023,Apr,Andhra Pradesh,391636,Number
EPFO,Net number of subscribers,2023,Apr,Karnataka,305263,Number
EPFO,Net number of subscribers,2023,Apr,Goa,195540,Number
EPFO,Net number of subscribers,2023,Apr,Lakshadweep,178424,Number
EPFO,Net number of subscribers,2023,Apr,Kerala,336783,Number
EPFO,Net number of subscribers,2023,Apr,Tamil Nadu,241579,Number
EPFO,Net number of subscribers,2023,Apr,Puducherry,263477,Number
EPFO,Net number of subscribers,2023,Apr,Andaman and Nicobar Islands,211097,Number
EPFO,Net number of subscribers,2023,Apr,Telangana,274738,Number
EPFO,Net number of subscribers,2023,Apr,Ladakh,227401,Number
EPFO,Net number of subscribers,2023,May,India,10560584,Number
EPFO,Net number of subscribers,2023,May,Jammu and Kashmir,265433,Number
EPFO,Net number of subscribers,2023,May,Himachal Pradesh,330353,Number
EPFO,Net number of subscribers,2023,May,Punjab,275230,Number
EPFO,Net number of subscribers,2023,May,Chandigarh,283889,Number
EPFO,Net number of subscribers,2023,May,Uttarakhand,322864,Number
EPFO,Net number of subscribers,2023,May,Haryana,367000,Number
EPFO,Net number of subscribers,2023,May,Delhi,192664,Number
EPFO,Net number of subscribers,2023,May,Rajasthan,202044,Number
EPFO,Net number of subscribers,2023,May,Uttar Pradesh,229338,Number
EPFO,Net number of subscribers,2023,May,Bihar,195713,Number
EPFO,Net number of subscribers,2023,May,Sikkim,347952,Number
EPFO,Net number of subscribers,2023,May,Arunachal Pradesh,401233,Number
EPFO,Net number of subscribers,2023,May,Nagaland,239476,Number
EPFO,Net number of subscribers,2023,May,Manipur,353365,Number
EPFO,Net number of subscribers,2023,May,Mizoram,404402,Number
EPFO,Net number of subscribers,2023,May,Tripura,234422,Number
EPFO,Net number of subscribers,2023,May,Meghalaya,249898,Number
EPFO,Net number of subscribers,2023,May,Assam,369881,Number
EPFO,Net number of subscribers,2023,May,West Bengal,177933,Number
EPFO,Net number of subscribers,2023,May,Jharkhand,273218,Number
EPFO,Net number of subscribers,2023,May,Odisha,180713,Number
EPFO,Net number of subscribers,2023,May,Chhattisgarh,166353,Number
EPFO,Net number of subscribers,2023,May,Madhya Pradesh,219847,Number
EPFO,Net number of subscribers,2023,May,Gujarat,224307,Number
EPFO,Net number of subscribers,2023,May,Dadra and Nagar Haveli and Daman and Diu,256080,Number
EPFO,Net number of subscribers,2023,May,Maharashtra,218080,Number
EPFO,Net number of subscribers,2023,May,Andhra Pradesh,396282,Number
EPFO,Net number of subscribers,2023,May,Karnataka,302121,Number
EPFO,Net number of subscribers,2023,May,Goa,188732,Number
EPFO,Net number of subscribers,2023,May,Lakshadweep,179127,Number
EPFO,Net number of subscribers,2023,May,Kerala,358412,Number
EPFO,Net number of subscribers,2023,May,Tamil Nadu,245076,Number
EPFO,Net number of subscribers,2023,May,Puducherry,258710,Number
EPFO,Net number of subscribers,2023,May,Andaman and Nicobar Islands,206871,Number
EPFO,Net number of subscribers,2023,May,Telangana,278036,Number
EPFO,Net number of subscribers,2023,May,Ladakh,234684,Number
EPFO,Net number of subscribers,2023,Jun,India,11297413,Number
EPFO,Net number of subscribers,2023,Jun,Jammu and Kashmir,270312,Number
EPFO,Net number of subscribers,2023,Jun,Himachal Pradesh,331002,Number
EPFO,Net number of subscribers,2023,Jun,Punjab,269020,Number
EPFO,Net number of subscribers,2023,Jun,Chandigarh,297792,Number
EPFO,Net number of subscribers,2023,Jun,Uttarakhand,334420,Number
EPFO,Net number of subscribers,2023,Jun,Haryana,345429,Number
EPFO,Net number of subscribers,2023,Jun,Delhi,196747,Number
EPFO,Net number of subscribers,2023,Jun,Rajasthan,206785,Number
EPFO,Net number of subscribers,2023,Jun,Uttar Pradesh,225526,Number
EPFO,Net number of subscribers,2023,Jun,Bihar,197116,Number
EPFO,Net number of subscribers,2023,Jun,Sikkim,366749,Number
EPFO,Net number of subscribers,2023,Jun,Arunachal Pradesh,395488,Number
EPFO,Net number of subscribers,2023,Jun,Nagaland,248987,Number
EPFO,Net number of subscribers,2023,Jun,Manipur,378635,Number
EPFO,Net number of subscribers,2023,Jun,Mizoram,395102,Number
EPFO,Net number of subscribers,2023,Jun,Tripura,232536,Number
EPFO,Net number of subscribers,2023,Jun,Meghalaya,248446,Number
EPFO,Net number of subscribers,2023,Jun,Assam,369624,Number
EPFO,Net number of subscribers,2023,Jun,West Bengal,173691,Number
EPFO,Net number of subscribers,2023,Jun,Jharkhand,281971,Number
EPFO,Net number of subscribers,2023,Jun,Odisha,188617,Number
EPFO,Net number of subscribers,2023,Jun,Chhattisgarh,161165,Number
EPFO,Net number of subscribers,2023,Jun,Madhya Pradesh,226106,Number
EPFO,Net number of subscribers,2023,Jun,Gujarat,219228,Number
EPFO,Net number of subscribers,2023,Jun,Dadra and Nagar Haveli and Daman and Diu,258401,Number
EPFO,Net number of subscribers,2023,Jun,Maharashtra,212398,Number
EPFO,Net number of subscribers,2023,Jun,Andhra Pradesh,386729,Number
EPFO,Net number of subscribers,2023,Jun,Karnataka,312472,Number
EPFO,Net number of subscribers,2023,Jun,Goa,199847,Number
EPFO,Net number of subscribers,2023,Jun,Lakshadweep,186554,Number
EPFO,Net number of subscribers,2023,Jun,Kerala,334600,Number
EPFO,Net number of subscribers,2023,Jun,Tamil Nadu,238322,Number
EPFO,Net number of subscribers,2023,Jun,Puducherry,259094,Number
EPFO,Net number of subscribers,2023,Jun,Andaman and Nicobar Islands,206965,Number
EPFO,Net number of subscribers,2023,Jun,Telangana,269303,Number
EPFO,Net number of subscribers,2023,Jun,Ladakh,223295,Number
EPFO,Net number of subscribers,2023,Jul,India,10926869,Number
EPFO,Net number of subscribers,2023,Jul,Jammu and Kashmir,270490,Number
EPFO,Net number of subscribers,2023,Jul,Himachal Pradesh,344950,Number
EPFO,Net number of subscribers,2023,Jul,Punjab,269112,Number
EPFO,Net number of subscribers,2023,Jul,Chandigarh,300702,Number
EPFO,Net number of subscribers,2023,Jul,Uttarakhand,333800,Number
EPFO,Net number of subscribers,2023,Jul,Haryana,373659,Number
EPFO,Net number of subscribers,2023,Jul,Delhi,199389,Number
EPFO,Net number of subscribers,2023,Jul,Rajasthan,216287,Number
EPFO,Net number of subscribers,2023,Jul,Uttar Pradesh,235101,Number
EPFO,Net number of subscribers,2023,Jul,Bihar,195867,Number
EPFO,Net number of subscribers,2023,Jul,Sikkim,364300,Number
EPFO,Net number of subscribers,2023,Jul,Arunachal Pradesh,390023,Number
EPFO,Net number of subscribers,2023,Jul,Nagaland,250135,Number
EPFO,Net number of subscribers,2023,Jul,Manipur,361535,Number
EPFO,Net number of subscribers,2023,Jul,Mizoram,405809,Number
EPFO,Net number of subscribers,2023,Jul,Tripura,235972,Number
EPFO,Net number of subscribers,2023,Jul,Meghalaya,244222,Number
EPFO,Net number of subscribers,2023,Jul,Assam,364284,Number
EPFO,Net number of subscribers,2023,Jul,West Bengal,181959,Number
EPFO,Net number of subscribers,2023,Jul,Jharkhand,282341,Number
EPFO,Net number of subscribers,2023,Jul,Odisha,180202,Number
EPFO,Net number of subscribers,2023,Jul,Chhattisgarh,164854,Number
EPFO,Net number of subscribers,2023,Jul,Madhya Pradesh,221119,Number
EPFO,Net number of subscribers,2023,Jul,Gujarat,223837,Number
EPFO,Net number of subscribers,2023,Jul,Dadra and Nagar Haveli and Daman and Diu,267901,Number
EPFO,Net number of subscribers,2023,Jul,Maharashtra,217599,Number
EPFO,Net number of subscribers,2023,Jul,Andhra Pradesh,404490,Number
EPFO,Net number of subscribers,2023,Jul,Karnataka,299420,Number
EPFO,Net number of subscribers,2023,Jul,Goa,189834,Number
EPFO,Net number of subscribers,2023,Jul,Lakshadweep,193440,Number
EPFO,Net number of subscribers,2023,Jul,Kerala,364005,Number
EPFO,Net number of subscribers,2023,Jul,Tamil Nadu,239205,Number
EPFO,Net number of subscribers,2023,Jul,Puducherry,259191,Number
EPFO,Net number of subscribers,2023,Jul,Andaman and Nicobar Islands,204065,Number
EPFO,Net number of subscribers,2023,Jul,Telangana,279391,Number
EPFO,Net number of subscribers,2023,Jul,Ladakh,226066,Number
EPFO,Net number of subscribers,2023,Aug,India,11442289,Number
EPFO,Net number of subscribers,2023,Aug,Jammu and Kashmir,274611,Number
EPFO,Net number of subscribers,2023,Aug,Himachal Pradesh,352391,Number
EPFO,Net number of subscribers,2023,Aug,Punjab,284454,Number
EPFO,Net number of subscribers,2023,Aug,Chandigarh,300727,Number
EPFO,Net number of subscribers,2023,Aug,Uttarakhand,343853,Number
EPFO,Net number of subscribers,2023,Aug,Haryana,353119,Number
EPFO,Net number of subscribers,2023,Aug,Delhi,195786,Number
EPFO,Net number of subscribers,2023,Aug,Rajasthan,216004,Number
EPFO,Net number of subscribers,2023,Aug,Uttar Pradesh,223180,Number
EPFO,Net number of subscribers,2023,Aug,Bihar,193396,Number
EPFO,Net number of subscribers,2023,Aug,Sikkim,365891,Number
EPFO,Net number of subscribers,2023,Aug,Arunachal Pradesh,407989,Number
EPFO,Net number of subscribers,2023,Aug,Nagaland,243731,Number
EPFO,Net number of subscribers,2023,Aug,Manipur,374930,Number
EPFO,Net number of subscribers,2023,Aug,Mizoram,422689,Number
EPFO,Net number of subscribers,2023,Aug,Tripura,247264,Number
EPFO,Net number of subscribers,2023,Aug,Meghalaya,244310,Number
EPFO,Net number of subscribers,2023,Aug,Assam,362283,Number
EPFO,Net number of subscribers,2023,Aug,West Bengal,173269,Number
EPFO,Net number of subscribers,2023,Aug,Jharkhand,276763,Number
EPFO,Net number of subscribers,2023,Aug,Odisha,190518,Number
EPFO,Net number of subscribers,2023,Aug,Chhattisgarh,159737,Number
EPFO,Net number of subscribers,2023,Aug,Madhya Pradesh,217503,Number
EPFO,Net number of subscribers,2023,Aug,Gujarat,217756,Number
EPFO,Net number of subscribers,2023,Aug,Dadra and Nagar Haveli and Daman and Diu,274369,Number
EPFO,Net number of subscribers,2023,Aug,Maharashtra,224817,Number
EPFO,Net number of subscribers,2023,Aug,Andhra Pradesh,403697,Number
EPFO,Net number of subscribers,2023,Aug,Karnataka,309408,Number
EPFO,Net number of subscribers,2023,Aug,Goa,195390,Number
EPFO,Net number of subscribers,2023,Aug,Lakshadweep,187405,Number
EPFO,Net number of subscribers,2023,Aug,Kerala,345626,Number
EPFO,Net number of subscribers,2023,Aug,Tamil Nadu,238535,Number
EPFO,Net number of subscribers,2023,Aug,Puducherry,257653,Number
EPFO,Net number of subscribers,2023,Aug,Andaman and Nicobar Islands,214700,Number
EPFO,Net number of subscribers,2023,Aug,Telangana,266629,Number
EPFO,Net number of subscribers,2023,Aug,Ladakh,222889,Number
EPFO,Net number of subscribers,2023,Sep,India,11305610,Number
EPFO,Net number of subscribers,2023,Sep,Jammu and Kashmir,275183,Number
EPFO,Net number of subscribers,2023,Sep,Himachal Pradesh,335314,Number
EPFO,Net number of subscribers,2023,Sep,Punjab,288061,Number
EPFO,Net number of subscribers,2023,Sep,Chandigarh,298684,Number
EPFO,Net number of subscribers,2023,Sep,Uttarakhand,342481,Number
EPFO,Net number of subscribers,2023,Sep,Haryana,371788,Number
EPFO,Net number of subscribers,2023,Sep,Delhi,198361,Number
EPFO,Net number of subscribers,2023,Sep,Rajasthan,210668,Number
EPFO,Net number of subscribers,2023,Sep,Uttar Pradesh,241629,Number
EPFO,Net number of subscribers,2023,Sep,Bihar,195617,Number
EPFO,Net number of subscribers,2023,Sep,Sikkim,354723,Number
EPFO,Net number of subscribers,2023,Sep,Arunachal Pradesh,400996,Number
EPFO,Net number of subscribers,2023,Sep,Nagaland,260659,Number
EPFO,Net number of subscribers,2023,Sep,Manipur,366192,Number
EPFO,Net number of subscribers,2023,Sep,Mizoram,398530,Number
EPFO,Net number of subscribers,2023,Sep,Tripura,247457,Number
EPFO,Net number of subscribers,2023,Sep,Meghalaya,254061,Number
EPFO,Net number of subscribers,2023,Sep,Assam,367897,Number
EPFO,Net number of subscribers,2023,Sep,West Bengal,183647,Number
EPFO,Net number of subscribers,2023,Sep,Jharkhand,268445,Number
EPFO,Net number of subscribers,2023,Sep,Odisha,189804,Number
EPFO,Net number of subscribers,2023,Sep,Chhattisgarh,161262,Number
EPFO,Net number of subscribers,2023,Sep,Madhya Pradesh,213300,Number
EPFO,Net number of subscribers,2023,Sep,Gujarat,215566,Number
EPFO,Net number of subscribers,2023,Sep,Dadra and Nagar Haveli and Daman and Diu,260096,Number
EPFO,Net number of subscribers,2023,Sep,Maharashtra,224469,Number
EPFO,Net number of subscribers,2023,Sep,Andhra Pradesh,404947,Number
EPFO,Net number of subscribers,2023,Sep,Karnataka,315119,Number
EPFO,Net number of subscribers,2023,Sep,Goa,192959,Number
EPFO,Net number of subscribers,2023,Sep,Lakshadweep,182985,Number
EPFO,Net number of subscribers,2023,Sep,Kerala,342928,Number
EPFO,Net number of subscribers,2023,Sep,Tamil Nadu,237399,Number
EPFO,Net number of subscribers,2023,Sep,Puducherry,269870,Number
EPFO,Net number of subscribers,2023,Sep,Andaman and Nicobar Islands,203576,Number
EPFO,Net number of subscribers,2023,Sep,Telangana,282519,Number
EPFO,Net number of subscribers,2023,Sep,Ladakh,242034,Number
EPFO,Net number of subscribers,2023,Oct,India,10982217,Number
EPFO,Net number of subscribers,2023,Oct,Jammu and Kashmir,262198,Number
EPFO,Net number of subscribers,2023,Oct,Himachal Pradesh,346113,Number
EPFO,Net number of subscribers,2023,Oct,Punjab,279927,Number
EPFO,Net number of subscribers,2023,Oct,Chandigarh,290455,Number
